Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCL07,OUT049,694.669088
FDW51,OUT045,2948.122452
FDF21,OUT019,512.972268
FDH26,OUT019,260.26122
FDJ03,OUT049,798.92671
FDU35,OUT017,1570.895178
DRL01,OUT018,2818.051764
FDE59,OUT045,644.913854
FDI60,OUT035,990.34421
DRH39,OUT035,1790.788944
FDK36,OUT049,819.406718
FDN52,OUT045,1238.680952
FDU12,OUT017,3977.78881
NCT05,OUT027,5741.812594
FDS37,OUT027,3015.621256
FDK24,OUT017,748.305936
DRF36,OUT013,3808.282788
FDN46,OUT010,185.645014
NCN06,OUT045,2508.414816
FDD59,OUT035,1411.456052
FDM14,OUT045,1643.147794
FDO10,OUT018,729.01771
FDU35,OUT013,1606.748508
NCA30,OUT018,2724.813132
NCO41,OUT049,1585.842388
FDI24,OUT046,2779.888108
FDZ16,OUT046,3687.393482
FDV47,OUT046,1468.142264
FDV16,OUT045,536.255294
FDZ22,OUT035,1569.783292
FDO20,OUT010,580.357886
FDW38,OUT013,738.418806
FDW52,OUT045,3066.961094
FDT43,OUT019,103.458662
NCS29,OUT045,3572.98241
NCC31,OUT017,2224.431142
FDA21,OUT017,3693.55879
FDQ55,OUT046,2447.21448
NCE54,OUT049,1333.217894
FDD45,OUT017,1468.262108
NCP17,OUT017,1128.983744
FDR47,OUT035,3842.737938
DRM35,OUT013,3097.081886
FDR47,OUT019,455.813338
FDX19,OUT010,592.19581
FDV22,OUT027,4602.382448
FDQ46,OUT027,3090.856656
DRO47,OUT045,2068.727154
FDB44,OUT010,601.809962
FDN02,OUT010,669.135658
FDW10,OUT045,4027.943524
FDJ41,OUT019,551.6153
FDM50,OUT046,751.501776000001
FDW10,OUT035,2881.522478
FDY48,OUT049,1883.028876
NCE30,OUT027,5600.74289
FDO04,OUT045,1020.711348
FDQ26,OUT010,155.843806
NCX29,OUT018,2218.898344
FDE39,OUT046,1946.53288
NCR54,OUT027,6078.234676
NCP55,OUT027,1719.987772
FDX22,OUT017,4077.199408
FDI05,OUT035,1296.026306
FDC51,OUT027,4039.00912
FDC10,OUT013,1893.2023
FDJ46,OUT045,3352.043338
FDV10,OUT010,84.776314
FDX12,OUT027,5431.483214
FDL43,OUT019,161.58966
DRB13,OUT046,2492.548802
FDF59,OUT027,3238.677572
FDT35,OUT049,2334.807466
NCJ19,OUT035,836.338012
FDT35,OUT018,2952.450152
FDI48,OUT046,754.531166000001
DRC24,OUT019,303.478298
NCZ05,OUT017,1656.8433
FDJ57,OUT049,4153.886252
FDX11,OUT017,3632.178688
FDE09,OUT035,1674.979692
NCK06,OUT049,1822.9604
DRE37,OUT017,3425.381208
FDV56,OUT046,1469.673604
FDY43,OUT017,3018.217876
FDV35,OUT013,2990.553886
FDF05,OUT019,513.258562
FDA36,OUT035,2935.705282
FDS13,OUT027,5913.462492
FDU47,OUT013,2225.949166
FDI36,OUT010,430.87247
FDH48,OUT046,1358.418424
FDZ14,OUT013,1897.004018
FDS46,OUT013,2255.623872
FDE21,OUT017,1641.050524
FDA26,OUT049,3775.11929
FDV12,OUT046,1360.615564
FDL46,OUT019,225.446538
FDN57,OUT013,2238.213202
NCJ18,OUT017,2272.821486
FDO36,OUT045,2843.245636
FDX55,OUT018,2926.15771
FDT25,OUT019,279.382996
FDD16,OUT049,1472.669704
NCX18,OUT013,3189.91438
NCG55,OUT018,1838.120666
NCV18,OUT049,1989.87646
NCS18,OUT035,1633.77333
FDC37,OUT045,1842.728002
FDE47,OUT046,1789.550556
DRG49,OUT019,483.883466
FDC39,OUT049,4253.323482
FDH24,OUT019,432.583576
FDV39,OUT027,3388.662338
NCL17,OUT045,2237.773774
NCY53,OUT035,1978.904076
FDH52,OUT013,760.789686
NCD19,OUT018,671.565828
FDI44,OUT046,1362.386592
DRD49,OUT027,6486.716292
FDN08,OUT035,2142.2115
FDO20,OUT027,6978.596016
FDY02,OUT046,3480.549396
FDX23,OUT045,1420.11811
FDX01,OUT017,1809.704322
FDH20,OUT027,2742.103958
NCX41,OUT017,4008.102684
FDD21,OUT027,2611.740318
DRH11,OUT019,187.45599
DRE60,OUT018,4539.384452
FDB10,OUT013,3677.526326
FDH38,OUT013,2141.51241
NCL07,OUT018,352.720866
FDD48,OUT046,2459.238828
NCT54,OUT027,2877.594258
FDF32,OUT027,5562.745684
DRH51,OUT045,936.907102
DRG03,OUT035,2909.719108
NCY42,OUT019,391.79001
FDH32,OUT017,1913.515858
NCJ06,OUT027,3423.803262
FDH47,OUT027,2630.103082
FDZ08,OUT018,1215.844012
FDK16,OUT017,1761.933172
DRG01,OUT018,1006.097038
NCM53,OUT027,2954.028098
NCB07,OUT035,3112.461866
NCZ06,OUT035,2989.129074
FDU48,OUT049,2103.175646
NCB55,OUT027,1803.266036
FDP15,OUT013,4507.326182
FDF17,OUT046,3791.877476
NCN06,OUT049,2965.34004
DRM48,OUT018,396.75022
FDH10,OUT046,1650.831126
FDC60,OUT018,1541.586662
FDE35,OUT018,635.13991
DRI23,OUT013,2950.772336
NCR38,OUT013,3285.829528
FDP04,OUT035,1048.595052
NCW17,OUT045,2498.321288
FDX34,OUT017,1840.624074
NCK53,OUT045,1799.098128
NCO54,OUT010,157.714704
NCH55,OUT046,1948.656782
FDT44,OUT027,3795.566008
DRG49,OUT046,4036.492396
FDX46,OUT010,177.362462
DRG36,OUT049,3269.464164
FDU37,OUT049,1500.966204
FDK10,OUT049,2879.478472
DRF37,OUT027,7607.810306
FDC44,OUT035,1878.008744
FDP15,OUT046,4519.263976
FDZ27,OUT027,1358.038918
FDY22,OUT019,380.111878
DRG51,OUT035,3144.520136
FDN58,OUT045,3780.818538
FDW01,OUT049,2969.468
FDX24,OUT018,1112.132346
FDO51,OUT017,738.718416
FDJ52,OUT027,4230.000508
NCY06,OUT010,339.078624
FDE20,OUT018,2730.052978
FDT23,OUT010,154.76521
FDQ51,OUT046,726.08819
FDE35,OUT046,908.397546000001
FDB46,OUT013,3377.73656
NCG19,OUT035,3443.81721
NCL06,OUT018,3581.20504
FDT36,OUT019,65.68117
FDC56,OUT049,2319.773702
FDJ26,OUT049,2970.706388
FDZ59,OUT017,2555.77317
FDV11,OUT027,4326.794512
FDR13,OUT010,317.693128
FDI15,OUT018,4262.88437
FDF47,OUT018,3355.03278
NCB54,OUT019,265.314642
NCK19,OUT027,6129.734306
FDX16,OUT017,2998.476906
FDL50,OUT045,1525.001584
NCE31,OUT035,548.525988
DRJ01,OUT049,1974.23016
FDE22,OUT013,2175.96756
FDY20,OUT019,260.108086
NCO14,OUT045,593.02806
NCR50,OUT017,2676.462736
DRM47,OUT017,3266.54796
FDO27,OUT010,311.321422
FDJ20,OUT027,2250.017836
NCX17,OUT013,3596.445202
FDG59,OUT049,600.438414
FDD52,OUT045,1596.848062
FDO48,OUT017,4041.252866
FDC59,OUT019,135.42372
FDS15,OUT018,1528.61022
FDB47,OUT035,3262.273524
FDV14,OUT019,195.585408
FDB27,OUT013,3780.006262
FDA35,OUT035,2398.61108
FDN51,OUT018,3469.989808
FDO39,OUT019,379.852216
FDB28,OUT049,2350.513688
DRJ25,OUT046,1025.451844
FDH46,OUT027,2873.35977
FDI10,OUT045,3168.429014
FDU21,OUT018,333.139688
FDD09,OUT049,3014.97543
FDD10,OUT046,2184.103636
FDN31,OUT010,452.391126
FDA46,OUT018,3391.478672
FDM56,OUT046,1719.315314
FDF11,OUT010,707.918508000001
FDS32,OUT018,1699.394578
NCM06,OUT013,2472.41501
FDZ26,OUT045,3764.772758
FDO01,OUT013,2300.592004
FDJ46,OUT049,2629.617048
FDG26,OUT019,488.0314
FDZ38,OUT035,3760.864512
NCO55,OUT013,1801.914462
FDT60,OUT035,1977.232918
FDW37,OUT049,1464.333888
NCK42,OUT018,3213.603544
FDA45,OUT046,2434.86389
FDW55,OUT018,3862.758544
FDY44,OUT017,2824.043964
FDQ31,OUT017,1484.813896
FDM09,OUT049,3140.824946
FDH12,OUT018,1537.225672
NCQ43,OUT035,2010.01691
FDT33,OUT035,2826.374264
NCT41,OUT018,2379.475988
DRJ25,OUT010,146.569212
NCQ41,OUT046,3268.425516
NCN17,OUT049,1457.076668
DRO35,OUT027,2624.423808
FDU27,OUT018,777.341474
FDY43,OUT027,4926.95329
FDG46,OUT035,1986.367694
DRL49,OUT018,1337.918442
NCB55,OUT049,786.34309
FDK28,OUT049,5662.835398
FDO49,OUT045,788.260594000001
FDT03,OUT013,1904.65406
FDW33,OUT027,3142.622606
FDR02,OUT035,1969.230002
FDF50,OUT013,3182.82361
FDA40,OUT018,1189.891128
NCT53,OUT018,2965.493174
FDY60,OUT035,1866.20411
FDP44,OUT027,2837.659574
NCQ50,OUT045,4061.419948
NCC30,OUT017,2757.77689
FDQ60,OUT018,2032.600846
FDG41,OUT046,2052.022232
FDQ03,OUT046,3363.049012
FDM03,OUT045,1898.435488
FDZ51,OUT018,1585.70257
DRF51,OUT035,711.101032
FDF39,OUT017,5013.181048
FDW52,OUT035,3224.456084
FDY22,OUT049,2647.600306
FDG14,OUT013,2285.937746
FDA57,OUT017,711.04111
FDL45,OUT019,298.285058
FDX28,OUT046,1196.948608
NCQ54,OUT013,3122.195862
FDH40,OUT045,1340.32198
FDU52,OUT035,2522.396616
FDT60,OUT010,202.0703
FDK08,OUT045,1241.677052
FDN04,OUT049,2408.444946
FDE50,OUT013,3399.634722
FDI16,OUT049,1046.477808
FDM50,OUT049,867.703850000001
NCV30,OUT049,1048.741528
FDT44,OUT013,1663.208348
FDY60,OUT013,2648.612322
FDT56,OUT017,808.274541999999
FDV58,OUT018,2398.584448
FDU04,OUT013,1993.917866
NCN05,OUT027,4688.470388
FDI53,OUT018,1930.859948
FDD34,OUT046,2456.489074
FDW47,OUT027,3588.52884
FDT51,OUT027,3356.26451
FDO27,OUT013,1353.63798
NCQ18,OUT018,1536.559872
NCW05,OUT013,2158.943054
FDI15,OUT010,577.395076
NCH43,OUT010,410.412436
FDT40,OUT049,1910.373282
NCG19,OUT017,3184.368266
NCM30,OUT035,687.651556
FDB38,OUT017,2700.471484
FDB22,OUT046,2577.624726
FDC58,OUT046,569.698428
NCI29,OUT013,1748.270956
FDA23,OUT010,303.30519
DRG48,OUT013,2710.265402
FDV21,OUT013,2408.278496
NCG18,OUT019,271.47995
FDG40,OUT045,577.18202
FDU24,OUT018,1134.183642
FDA22,OUT049,2824.536656
FDY35,OUT046,690.015145999999
FDJ15,OUT045,3345.252178
NCW18,OUT018,3311.72249
FDK56,OUT018,3283.279514
FDF44,OUT046,2582.178798
FDP51,OUT049,2181.740046
FDU22,OUT027,4205.079614
FDM28,OUT017,2693.813484
NCL42,OUT046,4871.339016
FDJ15,OUT019,722.0601
FDI32,OUT018,1729.055968
DRL11,OUT046,2567.35809
DRO59,OUT018,942.759483999999
FDA07,OUT019,283.843856
NCO53,OUT013,3046.907198
FDO21,OUT045,3338.181382
FDW39,OUT045,3275.376468
NCV17,OUT013,2749.514312
FDE22,OUT046,2429.663992
NCB06,OUT018,2284.013584
DRF48,OUT017,3169.654086
FDB05,OUT013,3873.464608
FDP28,OUT027,7094.418584
FDP23,OUT046,3752.342272
NCS41,OUT018,2730.499064
FDS40,OUT018,245.6802
FDA16,OUT017,3258.698178
FDN20,OUT035,3608.489524
FDF04,OUT027,8322.040598
DRG36,OUT018,2443.51929
FDW16,OUT018,1409.8315
FDU09,OUT017,858.056408
FDW01,OUT046,3066.867882
FDB15,OUT045,4955.835694
NCJ17,OUT049,1289.900946
NCT18,OUT018,2459.185564
FDG16,OUT018,2853.106134
FDP27,OUT017,2974.89427
FDQ44,OUT027,3275.43639
FDL50,OUT027,3490.95585
FDW57,OUT027,5244.24028
FDS34,OUT013,1683.801542
NCV30,OUT035,1092.684328
FDD26,OUT018,2477.015688
FDA03,OUT045,2897.008986
FDS27,OUT018,2612.36617
FDM12,OUT013,2506.131122
NCV42,OUT027,3649.609332
NCS41,OUT046,2475.790616
FDN56,OUT018,1870.76484
DRK59,OUT046,3038.531434
NCG18,OUT046,1742.059042
NCN26,OUT017,1581.754376
FDI60,OUT027,1975.515154
NCI43,OUT049,841.750966
NCL17,OUT049,2396.693576
FDQ19,OUT019,533.132692000001
FDY43,OUT049,3068.03969
FDR36,OUT049,737.713058
FDJ58,OUT049,3183.449462
DRY23,OUT045,622.216732
FDK26,OUT027,4440.206884
DRH03,OUT045,1264.607204
FDC10,OUT010,274.029964
FDD23,OUT013,3256.52767
FDP32,OUT045,1704.7809
FDO31,OUT035,1472.063826
FDQ57,OUT013,2842.353464
FDX32,OUT027,4240.074062
FDC39,OUT027,5079.80765400001
FDU55,OUT046,5257.975734
FDL45,OUT013,2193.358256
DRK37,OUT049,3359.267268
FDK22,OUT013,2881.336054
DRG37,OUT027,5722.943822
FDK22,OUT017,3786.091674
DRH36,OUT018,774.931278
DRC36,OUT018,2905.078482
DRE03,OUT027,898.024382000001
FDF34,OUT046,2419.523858
FDZ22,OUT046,1509.282046
FDC44,OUT010,316.061918
FDN31,OUT027,5662.72887
FDO03,OUT017,4176.676586
FDA01,OUT049,883.003934
NCH42,OUT049,4847.776354
FDF46,OUT018,1520.88694
DRL35,OUT046,644.514374
FDW46,OUT049,1176.908028
FDB58,OUT046,2214.310982
FDD47,OUT018,2598.01818
NCO17,OUT045,1670.951602
FDJ26,OUT017,4753.825316
FDU37,OUT045,1393.699166
